0.0006351545582043871,6.705021702862056e-11,2.777635891053024e-12,1.6314415606887822e-13,1.0955173728141479e-25,1.1827825241457142e-18,-7.720046625314954e-27
0.0006423594043642518,4.139001715610685e-10,5.08265437902869e-12,4.411913547635251e-13,6.512218476934885e-25,8.9696149130321e-18,1.1134339998306652e-25
0.0006588663207984188,7.245491728336473e-09,1.0472437763713595e-11,5.167990433428841e-13,1.1727492993554574e-24,-4.256370337064739e-17,-2.648428921923483e-25
0.0006421671120152347,4.4172138575847113e-10,6.5364436582739206e-12,3.722798761772835e-13,5.802845145677385e-25,-1.6321958068536594e-18,-2.2771038056324363e-26
0.000641077728745783,3.512500421595513e-09,4.066628487322844e-12,1.6419215642978793e-13,1.2955556869272562e-25,-8.461265828817446e-18,3.4873356318406674e-26
0.0006507271096253884,1.8135280727408331e-09,1.3395707295852281e-11,9.432996810438673e-13,3.350429393746253e-24,2.9116393754877e-17,1.3588342953435206e-25
0.0006516263189158504,4.581009002021923e-09,6.605748324939717e-12,6.508637368309663e-13,1.3475790169432148e-24,-1.56285298804835e-17,7.332069727860966e-26
0.0006430662162531793,2.798144356929561e-09,6.526637677865075e-12,2.0866271203038347e-13,2.429281514968789e-25,-7.192885910427277e-18,1.6784778338573036e-26
0.0006425619859538718,7.954555375673336e-10,6.7096391536751525e-12,3.1693892208588384e-13,4.455127122671458e-25,-8.047582698036195e-18,1.230062805501692e-25
0.0006503112660810049,2.8472344830855318e-09,1.2215292363411101e-11,4.920293982561624e-13,1.0766241109292123e-24,1.590108569403034e-17,5.439922113430597e-25
0.0006359116603433592,5.768728044533584e-09,1.4851123826705693e-12,2.936824644700058e-14,5.547308256532264e-27,-2.2080476780895726e-18,2.6163273582082946e-27
0.0006275080947801799,2.975292299162324e-10,7.323903903995893e-13,5.7156369269873225e-15,3.6048498162713344e-28,-9.457987399939701e-20,8.248318462381909e-29
0.0006375156013894087,1.729970397158722e-09,3.1504414581421545e-12,2.457812213283749e-13,2.1485167054016584e-25,1.0212622571323706e-17,2.4782240171774128e-26
0.000659329053070187,2.3291884230069495e-09,1.7213136958132298e-11,1.4342324408204042e-12,7.122029676918765e-24,4.344602097818824e-17,-2.44392849359742e-25
0.0006593227872112554,6.529526187656256e-09,8.280315850503276e-12,9.683857250814466e-13,2.6976891991505233e-24,1.2663032074214693e-17,-4.919616318789516e-25
0.0006577693538881923,8.496088031134906e-10,1.7066435973265616e-11,1.1495136730513464e-12,5.044323936275637e-24,3.4184607994612007e-18,-6.912279185047489e-25
0.0006330579951642817,2.3571527571570085e-09,2.022026315485231e-12,3.1086865698360125e-14,7.392813095187216e-27,-1.4006520182444543e-18,2.468259412642988e-27
0.0006419155011608392,5.059660810877911e-10,6.2498334062815726e-12,3.583131271084835e-13,5.354877438207293e-25,-2.1622794427465817e-18,-2.7663850795629337e-26
0.0006420180264209108,1.2168415024168884e-08,2.1118736154324207e-12,2.204248480464953e-14,3.758030134451532e-27,-2.4314534689329436e-18,-2.914612947636692e-27
0.0006435316998137145,1.2000378228803615e-09,6.685043560019088e-12,7.49006826982316e-14,-3.555148611454639e-26,-4.0810952947693515e-19,-3.930846500833312e-26
0.0012625063126482955,6.126380815807597e-07,1.230768017698843e-09,9.585150705070486e-11,2.4344196535162994e-22,-1.7314623607266174e-14,3.2921123340835035e-20
0.5666220088096561,0.16103045263548824,0.18133994232798334,0.03290668801680033,0.0012387713541256065,0.0006155867570621833,-0.0022197147748612704
